,concept:name,time:timestamp,case:concept:name
114,m,1970-04-26 18:48:34,9
115,n,1970-04-26 18:48:35,9
116,e,1970-04-26 18:48:36,10
117,f,1970-04-26 18:48:37,10
118,g,1970-04-26 18:48:38,10
119,f,1970-04-26 18:48:39,10
120,h,1970-04-26 18:48:40,10
121,g,1970-04-26 18:48:41,10
122,h,1970-04-26 18:48:42,10
123,g,1970-04-26 18:48:43,10
124,i,1970-04-26 18:48:44,10
125,l,1970-04-26 18:48:45,10
126,m,1970-04-26 18:48:46,10
127,j,1970-04-26 18:48:47,10
128,l,1970-04-26 18:48:48,10
129,j,1970-04-26 18:48:49,10
130,j,1970-04-26 18:48:50,10
131,m,1970-04-26 18:48:51,10
132,k,1970-04-26 18:48:52,10
133,n,1970-04-26 18:48:53,10
134,a,1970-04-26 18:48:54,11
135,a,1970-04-26 18:48:55,11
136,b,1970-04-26 18:48:56,11
137,a,1970-04-26 18:48:57,11
138,d,1970-04-26 18:48:58,11
139,a,1970-04-26 18:48:59,11
140,c,1970-04-26 18:49:00,11
141,a,1970-04-26 18:49:01,11
142,a,1970-04-26 18:49:02,11
143,c,1970-04-26 18:49:03,11
144,c,1970-04-26 18:49:04,11
145,c,1970-04-26 18:49:05,11
146,c,1970-04-26 18:49:06,11
147,a,1970-04-26 18:49:07,11
148,e,1970-04-26 18:49:08,11
149,i,1970-04-26 18:49:09,11
150,l,1970-04-26 18:49:10,11
151,j,1970-04-26 18:49:11,11
152,n,1970-04-26 18:49:12,11
153,e,1970-04-26 18:49:13,12
154,f,1970-04-26 18:49:14,12
155,h,1970-04-26 18:49:15,12
156,g,1970-04-26 18:49:16,12
157,h,1970-04-26 18:49:17,12
158,i,1970-04-26 18:49:18,12
159,k,1970-04-26 18:49:19,12
160,n,1970-04-26 18:49:20,12
161,a,1970-04-26 18:49:21,13
162,e,1970-04-26 18:49:22,13
163,i,1970-04-26 18:49:23,13
164,k,1970-04-26 18:49:24,13
165,n,1970-04-26 18:49:25,13
166,e,1970-04-26 18:49:26,14
167,i,1970-04-26 18:49:27,14
168,l,1970-04-26 18:49:28,14
169,n,1970-04-26 18:49:29,14
170,b,1970-04-26 18:49:30,15
171,d,1970-04-26 18:49:31,15
172,b,1970-04-26 18:49:32,15
173,b,1970-04-26 18:49:33,15
174,d,1970-04-26 18:49:34,15
175,c,1970-04-26 18:49:35,15
176,e,1970-04-26 18:49:36,15
177,g,1970-04-26 18:49:37,15
178,h,1970-04-26 18:49:38,15
179,i,1970-04-26 18:49:39,15
180,l,1970-04-26 18:49:40,15
181,k,1970-04-26 18:49:41,15
182,l,1970-04-26 18:49:42,15
183,k,1970-04-26 18:49:43,15
184,j,1970-04-26 18:49:44,15
185,l,1970-04-26 18:49:45,15
186,m,1970-04-26 18:49:46,15
187,l,1970-04-26 18:49:47,15
188,l,1970-04-26 18:49:48,15
189,m,1970-04-26 18:49:49,15
190,j,1970-04-26 18:49:50,15
191,k,1970-04-26 18:49:51,15
192,n,1970-04-26 18:49:52,15
193,e,1970-04-26 18:49:53,16
194,i,1970-04-26 18:49:54,16
195,j,1970-04-26 18:49:55,16
196,m,1970-04-26 18:49:56,16
197,j,1970-04-26 18:49:57,16
198,m,1970-04-26 18:49:58,16
199,j,1970-04-26 18:49:59,16
200,k,1970-04-26 18:50:00,16
201,n,1970-04-26 18:50:01,16
202,d,1970-04-26 18:50:02,17
203,a,1970-04-26 18:50:03,17
204,e,1970-04-26 18:50:04,17
205,i,1970-04-26 18:50:05,17
206,m,1970-04-26 18:50:06,17
207,j,1970-04-26 18:50:07,17
208,j,1970-04-26 18:50:08,17
209,l,1970-04-26 18:50:09,17
210,l,1970-04-26 18:50:10,17
211,j,1970-04-26 18:50:11,17
212,m,1970-04-26 18:50:12,17
213,m,1970-04-26 18:50:13,17
214,m,1970-04-26 18:50:14,17
215,m,1970-04-26 18:50:15,17
216,k,1970-04-26 18:50:16,17
217,n,1970-04-26 18:50:17,17
218,e,1970-04-26 18:50:18,18
219,h,1970-04-26 18:50:19,18
220,h,1970-04-26 18:50:20,18
221,g,1970-04-26 18:50:21,18
222,f,1970-04-26 18:50:22,18
223,f,1970-04-26 18:50:23,18
224,f,1970-04-26 18:50:24,18
225,h,1970-04-26 18:50:25,18
226,f,1970-04-26 18:50:26,18
227,i,1970-04-26 18:50:27,18
228,k,1970-04-26 18:50:28,18
229,j,1970-04-26 18:50:29,18
230,j,1970-04-26 18:50:30,18
231,k,1970-04-26 18:50:31,18
232,j,1970-04-26 18:50:32,18
233,n,1970-04-26 18:50:33,18
234,b,1970-04-26 18:50:34,19
235,a,1970-04-26 18:50:35,19
236,d,1970-04-26 18:50:36,19
237,c,1970-04-26 18:50:37,19
238,e,1970-04-26 18:50:38,19
239,h,1970-04-26 18:50:39,19
240,g,1970-04-26 18:50:40,19
241,g,1970-04-26 18:50:41,19
242,h,1970-04-26 18:50:42,19
243,f,1970-04-26 18:50:43,19
244,i,1970-04-26 18:50:44,19
245,l,1970-04-26 18:50:45,19
246,l,1970-04-26 18:50:46,19
247,l,1970-04-26 18:50:47,19
248,n,1970-04-26 18:50:48,19
249,c,1970-04-26 18:50:49,20
250,c,1970-04-26 18:50:50,20
251,d,1970-04-26 18:50:51,20
252,a,1970-04-26 18:50:52,20
253,b,1970-04-26 18:50:53,20
254,c,1970-04-26 18:50:54,20
255,d,1970-04-26 18:50:55,20
256,d,1970-04-26 18:50:56,20
257,e,1970-04-26 18:50:57,20
258,f,1970-04-26 18:50:58,20
259,f,1970-04-26 18:50:59,20
260,h,1970-04-26 18:51:00,20
261,g,1970-04-26 18:51:01,20
262,f,1970-04-26 18:51:02,20
263,i,1970-04-26 18:51:03,20
264,k,1970-04-26 18:51:04,20
265,n,1970-04-26 18:51:05,20
266,a,1970-04-26 18:51:06,21
267,b,1970-04-26 18:51:07,21
268,e,1970-04-26 18:51:08,21
269,g,1970-04-26 18:51:09,21
270,f,1970-04-26 18:51:10,21
271,g,1970-04-26 18:51:11,21
272,h,1970-04-26 18:51:12,21
273,g,1970-04-26 18:51:13,21
274,i,1970-04-26 18:51:14,21
275,l,1970-04-26 18:51:15,21
276,l,1970-04-26 18:51:16,21
277,j,1970-04-26 18:51:17,21
278,l,1970-04-26 18:51:18,21
279,m,1970-04-26 18:51:19,21
280,m,1970-04-26 18:51:20,21
281,l,1970-04-26 18:51:21,21
282,l,1970-04-26 18:51:22,21
283,m,1970-04-26 18:51:23,21
284,j,1970-04-26 18:51:24,21
285,n,1970-04-26 18:51:25,21
286,c,1970-04-26 18:51:26,22
287,a,1970-04-26 18:51:27,22
288,d,1970-04-26 18:51:28,22
289,e,1970-04-26 18:51:29,22
290,f,1970-04-26 18:51:30,22
291,g,1970-04-26 18:51:31,22
292,f,1970-04-26 18:51:32,22
293,h,1970-04-26 18:51:33,22
294,g,1970-04-26 18:51:34,22
295,i,1970-04-26 18:51:35,22
296,k,1970-04-26 18:51:36,22
297,l,1970-04-26 18:51:37,22
298,j,1970-04-26 18:51:38,22
299,m,1970-04-26 18:51:39,22
300,n,1970-04-26 18:51:40,22
301,d,1970-04-26 18:51:41,23
302,c,1970-04-26 18:51:42,23
303,c,1970-04-26 18:51:43,23
304,a,1970-04-26 18:51:44,23
305,a,1970-04-26 18:51:45,23
306,b,1970-04-26 18:51:46,23
307,e,1970-04-26 18:51:47,23
308,f,1970-04-26 18:51:48,23
309,f,1970-04-26 18:51:49,23
310,g,1970-04-26 18:51:50,23
311,h,1970-04-26 18:51:51,23
312,f,1970-04-26 18:51:52,23
313,f,1970-04-26 18:51:53,23
314,g,1970-04-26 18:51:54,23
315,h,1970-04-26 18:51:55,23
316,f,1970-04-26 18:51:56,23
317,f,1970-04-26 18:51:57,23
318,h,1970-04-26 18:51:58,23
319,i,1970-04-26 18:51:59,23
320,m,1970-04-26 18:52:00,23
321,m,1970-04-26 18:52:01,23
322,j,1970-04-26 18:52:02,23
323,k,1970-04-26 18:52:03,23
324,j,1970-04-26 18:52:04,23
325,l,1970-04-26 18:52:05,23
326,l,1970-04-26 18:52:06,23
327,l,1970-04-26 18:52:07,23
328,m,1970-04-26 18:52:08,23
329,k,1970-04-26 18:52:09,23
330,n,1970-04-26 18:52:10,23
331,b,1970-04-26 18:52:11,24
332,c,1970-04-26 18:52:12,24
333,e,1970-04-26 18:52:13,24
334,h,1970-04-26 18:52:14,24
335,g,1970-04-26 18:52:15,24
336,g,1970-04-26 18:52:16,24
337,h,1970-04-26 18:52:17,24
338,g,1970-04-26 18:52:18,24
339,g,1970-04-26 18:52:19,24
340,g,1970-04-26 18:52:20,24
341,h,1970-04-26 18:52:21,24
342,f,1970-04-26 18:52:22,24
343,h,1970-04-26 18:52:23,24
344,g,1970-04-26 18:52:24,24
345,f,1970-04-26 18:52:25,24
346,i,1970-04-26 18:52:26,24
347,m,1970-04-26 18:52:27,24
348,l,1970-04-26 18:52:28,24
349,m,1970-04-26 18:52:29,24
350,n,1970-04-26 18:52:30,24
351,e,1970-04-26 18:52:31,25
352,i,1970-04-26 18:52:32,25
353,n,1970-04-26 18:52:33,25
354,d,1970-04-26 18:52:34,26
355,c,1970-04-26 18:52:35,26
356,b,1970-04-26 18:52:36,26
357,c,1970-04-26 18:52:37,26
358,a,1970-04-26 18:52:38,26
359,b,1970-04-26 18:52:39,26
360,c,1970-04-26 18:52:40,26
361,c,1970-04-26 18:52:41,26
362,c,1970-04-26 18:52:42,26
363,a,1970-04-26 18:52:43,26
364,c,1970-04-26 18:52:44,26
365,a,1970-04-26 18:52:45,26
366,d,1970-04-26 18:52:46,26
367,c,1970-04-26 18:52:47,26
368,d,1970-04-26 18:52:48,26
369,a,1970-04-26 18:52:49,26
370,e,1970-04-26 18:52:50,26
371,f,1970-04-26 18:52:51,26
372,i,1970-04-26 18:52:52,26
373,m,1970-04-26 18:52:53,26
374,n,1970-04-26 18:52:54,26
375,c,1970-04-26 18:52:55,27
376,b,1970-04-26 18:52:56,27
377,e,1970-04-26 18:52:57,27
378,f,1970-04-26 18:52:58,27
379,f,1970-04-26 18:52:59,27
380,g,1970-04-26 18:53:00,27
381,i,1970-04-26 18:53:01,27
382,j,1970-04-26 18:53:02,27
383,j,1970-04-26 18:53:03,27
384,k,1970-04-26 18:53:04,27
385,k,1970-04-26 18:53:05,27
386,n,1970-04-26 18:53:06,27
387,a,1970-04-26 18:53:07,28
388,c,1970-04-26 18:53:08,28
389,a,1970-04-26 18:53:09,28
390,d,1970-04-26 18:53:10,28
391,e,1970-04-26 18:53:11,28
392,g,1970-04-26 18:53:12,28
393,h,1970-04-26 18:53:13,28
394,h,1970-04-26 18:53:14,28
395,g,1970-04-26 18:53:15,28
396,h,1970-04-26 18:53:16,28
397,f,1970-04-26 18:53:17,28
398,g,1970-04-26 18:53:18,28
399,i,1970-04-26 18:53:19,28
400,m,1970-04-26 18:53:20,28
401,k,1970-04-26 18:53:21,28
402,l,1970-04-26 18:53:22,28
403,n,1970-04-26 18:53:23,28
404,b,1970-04-26 18:53:24,29
405,c,1970-04-26 18:53:25,29
406,e,1970-04-26 18:53:26,29
407,g,1970-04-26 18:53:27,29
408,i,1970-04-26 18:53:28,29
409,l,1970-04-26 18:53:29,29
410,n,1970-04-26 18:53:30,29
411,b,1970-04-26 18:53:31,30
412,b,1970-04-26 18:53:32,30
413,a,1970-04-26 18:53:33,30
414,d,1970-04-26 18:53:34,30
415,d,1970-04-26 18:53:35,30
416,e,1970-04-26 18:53:36,30
417,f,1970-04-26 18:53:37,30
418,h,1970-04-26 18:53:38,30
419,i,1970-04-26 18:53:39,30
420,m,1970-04-26 18:53:40,30
421,j,1970-04-26 18:53:41,30
422,l,1970-04-26 18:53:42,30
423,l,1970-04-26 18:53:43,30
424,j,1970-04-26 18:53:44,30
425,j,1970-04-26 18:53:45,30
426,m,1970-04-26 18:53:46,30
427,n,1970-04-26 18:53:47,30
428,a,1970-04-26 18:53:48,31
429,b,1970-04-26 18:53:49,31
430,b,1970-04-26 18:53:50,31
431,e,1970-04-26 18:53:51,31
432,i,1970-04-26 18:53:52,31
433,m,1970-04-26 18:53:53,31
434,n,1970-04-26 18:53:54,31
435,a,1970-04-26 18:53:55,32
436,e,1970-04-26 18:53:56,32
437,f,1970-04-26 18:53:57,32
438,g,1970-04-26 18:53:58,32
439,g,1970-04-26 18:53:59,32
440,g,1970-04-26 18:54:00,32
441,f,1970-04-26 18:54:01,32
442,h,1970-04-26 18:54:02,32
443,f,1970-04-26 18:54:03,32
444,h,1970-04-26 18:54:04,32
445,i,1970-04-26 18:54:05,32
446,m,1970-04-26 18:54:06,32
447,j,1970-04-26 18:54:07,32
448,k,1970-04-26 18:54:08,32
449,l,1970-04-26 18:54:09,32
450,k,1970-04-26 18:54:10,32
451,j,1970-04-26 18:54:11,32
452,m,1970-04-26 18:54:12,32
453,j,1970-04-26 18:54:13,32
454,j,1970-04-26 18:54:14,32
455,l,1970-04-26 18:54:15,32
456,n,1970-04-26 18:54:16,32
457,a,1970-04-26 18:54:17,33
458,b,1970-04-26 18:54:18,33
459,b,1970-04-26 18:54:19,33
460,c,1970-04-26 18:54:20,33
461,d,1970-04-26 18:54:21,33
462,c,1970-04-26 18:54:22,33
463,b,1970-04-26 18:54:23,33
464,e,1970-04-26 18:54:24,33
465,f,1970-04-26 18:54:25,33
466,f,1970-04-26 18:54:26,33
467,g,1970-04-26 18:54:27,33
468,f,1970-04-26 18:54:28,33
469,i,1970-04-26 18:54:29,33
470,m,1970-04-26 18:54:30,33
471,l,1970-04-26 18:54:31,33
472,n,1970-04-26 18:54:32,33
473,a,1970-04-26 18:54:33,34
474,b,1970-04-26 18:54:34,34
475,c,1970-04-26 18:54:35,34
476,c,1970-04-26 18:54:36,34
477,a,1970-04-26 18:54:37,34
478,c,1970-04-26 18:54:38,34
479,e,1970-04-26 18:54:39,34
480,h,1970-04-26 18:54:40,34
481,h,1970-04-26 18:54:41,34
482,i,1970-04-26 18:54:42,34
483,j,1970-04-26 18:54:43,34
484,k,1970-04-26 18:54:44,34
485,n,1970-04-26 18:54:45,34
486,b,1970-04-26 18:54:46,35
487,a,1970-04-26 18:54:47,35
488,e,1970-04-26 18:54:48,35
489,h,1970-04-26 18:54:49,35
490,h,1970-04-26 18:54:50,35
491,g,1970-04-26 18:54:51,35
492,f,1970-04-26 18:54:52,35
493,h,1970-04-26 18:54:53,35
494,h,1970-04-26 18:54:54,35
495,f,1970-04-26 18:54:55,35
496,h,1970-04-26 18:54:56,35
497,g,1970-04-26 18:54:57,35
498,i,1970-04-26 18:54:58,35
499,l,1970-04-26 18:54:59,35
500,j,1970-04-26 18:55:00,35
501,m,1970-04-26 18:55:01,35
502,n,1970-04-26 18:55:02,35
503,a,1970-04-26 18:55:03,36
504,d,1970-04-26 18:55:04,36
505,e,1970-04-26 18:55:05,36
506,g,1970-04-26 18:55:06,36
507,g,1970-04-26 18:55:07,36
508,h,1970-04-26 18:55:08,36
509,f,1970-04-26 18:55:09,36
510,h,1970-04-26 18:55:10,36
511,g,1970-04-26 18:55:11,36
512,f,1970-04-26 18:55:12,36
513,i,1970-04-26 18:55:13,36
514,k,1970-04-26 18:55:14,36
515,n,1970-04-26 18:55:15,36
516,b,1970-04-26 18:55:16,37
517,e,1970-04-26 18:55:17,37
518,h,1970-04-26 18:55:18,37
519,i,1970-04-26 18:55:19,37
520,j,1970-04-26 18:55:20,37
521,j,1970-04-26 18:55:21,37
522,k,1970-04-26 18:55:22,37
523,n,1970-04-26 18:55:23,37
524,a,1970-04-26 18:55:24,38
525,e,1970-04-26 18:55:25,38
526,h,1970-04-26 18:55:26,38
527,g,1970-04-26 18:55:27,38
528,f,1970-04-26 18:55:28,38
529,i,1970-04-26 18:55:29,38
530,l,1970-04-26 18:55:30,38
531,l,1970-04-26 18:55:31,38
532,j,1970-04-26 18:55:32,38
533,m,1970-04-26 18:55:33,38
534,n,1970-04-26 18:55:34,38
535,e,1970-04-26 18:55:35,39
536,h,1970-04-26 18:55:36,39
537,g,1970-04-26 18:55:37,39
538,i,1970-04-26 18:55:38,39
539,n,1970-04-26 18:55:39,39
540,d,1970-04-26 18:55:40,40
541,a,1970-04-26 18:55:41,40
542,e,1970-04-26 18:55:42,40
543,f,1970-04-26 18:55:43,40
544,i,1970-04-26 18:55:44,40
545,n,1970-04-26 18:55:45,40
546,a,1970-04-26 18:55:46,41
547,b,1970-04-26 18:55:47,41
548,e,1970-04-26 18:55:48,41
549,i,1970-04-26 18:55:49,41
550,m,1970-04-26 18:55:50,41
551,j,1970-04-26 18:55:51,41
552,m,1970-04-26 18:55:52,41
553,m,1970-04-26 18:55:53,41
554,n,1970-04-26 18:55:54,41
555,c,1970-04-26 18:55:55,42
556,b,1970-04-26 18:55:56,42
557,b,1970-04-26 18:55:57,42
558,a,1970-04-26 18:55:58,42
559,e,1970-04-26 18:55:59,42
560,f,1970-04-26 18:56:00,42
561,f,1970-04-26 18:56:01,42
562,h,1970-04-26 18:56:02,42
563,g,1970-04-26 18:56:03,42
564,f,1970-04-26 18:56:04,42
565,h,1970-04-26 18:56:05,42
566,h,1970-04-26 18:56:06,42
567,i,1970-04-26 18:56:07,42
568,m,1970-04-26 18:56:08,42
569,k,1970-04-26 18:56:09,42
570,n,1970-04-26 18:56:10,42
571,c,1970-04-26 18:56:11,43
572,a,1970-04-26 18:56:12,43
573,b,1970-04-26 18:56:13,43
574,e,1970-04-26 18:56:14,43
575,g,1970-04-26 18:56:15,43
576,h,1970-04-26 18:56:16,43
577,i,1970-04-26 18:56:17,43
578,j,1970-04-26 18:56:18,43
579,n,1970-04-26 18:56:19,43
580,d,1970-04-26 18:56:20,44
581,c,1970-04-26 18:56:21,44
582,b,1970-04-26 18:56:22,44
583,b,1970-04-26 18:56:23,44
584,a,1970-04-26 18:56:24,44
585,e,1970-04-26 18:56:25,44
586,g,1970-04-26 18:56:26,44
587,f,1970-04-26 18:56:27,44
588,f,1970-04-26 18:56:28,44
589,i,1970-04-26 18:56:29,44
590,j,1970-04-26 18:56:30,44
591,j,1970-04-26 18:56:31,44
592,l,1970-04-26 18:56:32,44
593,m,1970-04-26 18:56:33,44
594,k,1970-04-26 18:56:34,44
595,j,1970-04-26 18:56:35,44
596,k,1970-04-26 18:56:36,44
597,j,1970-04-26 18:56:37,44
598,k,1970-04-26 18:56:38,44
599,k,1970-04-26 18:56:39,44
600,j,1970-04-26 18:56:40,44
601,k,1970-04-26 18:56:41,44
602,l,1970-04-26 18:56:42,44
603,l,1970-04-26 18:56:43,44
604,j,1970-04-26 18:56:44,44
605,m,1970-04-26 18:56:45,44
606,l,1970-04-26 18:56:46,44
607,l,1970-04-26 18:56:47,44
608,m,1970-04-26 18:56:48,44
609,m,1970-04-26 18:56:49,44
610,j,1970-04-26 18:56:50,44
611,n,1970-04-26 18:56:51,44
612,c,1970-04-26 18:56:52,45
613,c,1970-04-26 18:56:53,45
614,a,1970-04-26 18:56:54,45
615,d,1970-04-26 18:56:55,45
616,b,1970-04-26 18:56:56,45
617,d,1970-04-26 18:56:57,45
618,b,1970-04-26 18:56:58,45
619,c,1970-04-26 18:56:59,45
620,d,1970-04-26 18:57:00,45
621,c,1970-04-26 18:57:01,45
622,d,1970-04-26 18:57:02,45
623,d,1970-04-26 18:57:03,45
624,d,1970-04-26 18:57:04,45
625,e,1970-04-26 18:57:05,45
626,i,1970-04-26 18:57:06,45
627,m,1970-04-26 18:57:07,45
628,k,1970-04-26 18:57:08,45
629,j,1970-04-26 18:57:09,45
630,m,1970-04-26 18:57:10,45
631,k,1970-04-26 18:57:11,45
632,j,1970-04-26 18:57:12,45
633,j,1970-04-26 18:57:13,45
634,j,1970-04-26 18:57:14,45
635,n,1970-04-26 18:57:15,45
636,d,1970-04-26 18:57:16,46
637,e,1970-04-26 18:57:17,46
638,h,1970-04-26 18:57:18,46
639,h,1970-04-26 18:57:19,46
640,f,1970-04-26 18:57:20,46
641,i,1970-04-26 18:57:21,46
642,j,1970-04-26 18:57:22,46
643,m,1970-04-26 18:57:23,46
644,j,1970-04-26 18:57:24,46
645,k,1970-04-26 18:57:25,46
646,n,1970-04-26 18:57:26,46
647,d,1970-04-26 18:57:27,47
648,e,1970-04-26 18:57:28,47
649,f,1970-04-26 18:57:29,47
650,g,1970-04-26 18:57:30,47
651,g,1970-04-26 18:57:31,47
652,h,1970-04-26 18:57:32,47
653,f,1970-04-26 18:57:33,47
654,i,1970-04-26 18:57:34,47
655,k,1970-04-26 18:57:35,47
656,l,1970-04-26 18:57:36,47
657,j,1970-04-26 18:57:37,47
658,n,1970-04-26 18:57:38,47
659,c,1970-04-26 18:57:39,48
660,e,1970-04-26 18:57:40,48
661,i,1970-04-26 18:57:41,48
662,m,1970-04-26 18:57:42,48
663,l,1970-04-26 18:57:43,48
664,l,1970-04-26 18:57:44,48
665,n,1970-04-26 18:57:45,48
666,a,1970-04-26 18:57:46,49
667,a,1970-04-26 18:57:47,49
668,c,1970-04-26 18:57:48,49
669,e,1970-04-26 18:57:49,49
670,g,1970-04-26 18:57:50,49
671,h,1970-04-26 18:57:51,49
672,i,1970-04-26 18:57:52,49
673,j,1970-04-26 18:57:53,49
674,k,1970-04-26 18:57:54,49
675,l,1970-04-26 18:57:55,49
676,m,1970-04-26 18:57:56,49
677,k,1970-04-26 18:57:57,49
678,k,1970-04-26 18:57:58,49
679,k,1970-04-26 18:57:59,49
680,l,1970-04-26 18:58:00,49
681,m,1970-04-26 18:58:01,49
682,m,1970-04-26 18:58:02,49
683,n,1970-04-26 18:58:03,49
684,b,1970-04-26 18:58:04,50
685,c,1970-04-26 18:58:05,50
686,b,1970-04-26 18:58:06,50
687,d,1970-04-26 18:58:07,50
688,e,1970-04-26 18:58:08,50
689,f,1970-04-26 18:58:09,50
690,g,1970-04-26 18:58:10,50
691,i,1970-04-26 18:58:11,50
692,n,1970-04-26 18:58:12,50
693,a,1970-04-26 18:58:13,51
694,a,1970-04-26 18:58:14,51
695,c,1970-04-26 18:58:15,51
696,c,1970-04-26 18:58:16,51
697,b,1970-04-26 18:58:17,51
698,e,1970-04-26 18:58:18,51
699,f,1970-04-26 18:58:19,51
700,g,1970-04-26 18:58:20,51
701,g,1970-04-26 18:58:21,51
702,i,1970-04-26 18:58:22,51
703,j,1970-04-26 18:58:23,51
704,l,1970-04-26 18:58:24,51
705,k,1970-04-26 18:58:25,51
706,l,1970-04-26 18:58:26,51
707,l,1970-04-26 18:58:27,51
708,k,1970-04-26 18:58:28,51
709,j,1970-04-26 18:58:29,51
710,j,1970-04-26 18:58:30,51
711,j,1970-04-26 18:58:31,51
712,l,1970-04-26 18:58:32,51
713,j,1970-04-26 18:58:33,51
714,m,1970-04-26 18:58:34,51
715,k,1970-04-26 18:58:35,51
716,l,1970-04-26 18:58:36,51
717,k,1970-04-26 18:58:37,51
718,m,1970-04-26 18:58:38,51
719,j,1970-04-26 18:58:39,51
720,l,1970-04-26 18:58:40,51
721,m,1970-04-26 18:58:41,51
722,n,1970-04-26 18:58:42,51
723,c,1970-04-26 18:58:43,52
724,c,1970-04-26 18:58:44,52
725,a,1970-04-26 18:58:45,52
726,d,1970-04-26 18:58:46,52
727,b,1970-04-26 18:58:47,52
728,c,1970-04-26 18:58:48,52
729,b,1970-04-26 18:58:49,52
730,c,1970-04-26 18:58:50,52
731,c,1970-04-26 18:58:51,52
732,a,1970-04-26 18:58:52,52
733,e,1970-04-26 18:58:53,52
