,concept:name,time:timestamp,case:concept:name
63,pack,1970-04-26 18:47:43,12
64,pay,1970-04-26 18:47:44,12
65,validate,1970-04-26 18:47:45,12
66,deliver,1970-04-26 18:47:46,12
67,add items,1970-04-26 18:47:47,13
68,cancel,1970-04-26 18:47:48,13
69,add items,1970-04-26 18:47:49,14
70,add items,1970-04-26 18:47:50,14
71,add items,1970-04-26 18:47:51,14
72,finalize,1970-04-26 18:47:52,14
73,pack,1970-04-26 18:47:53,14
74,pay,1970-04-26 18:47:54,14
75,validate,1970-04-26 18:47:55,14
76,deliver,1970-04-26 18:47:56,14
77,add items,1970-04-26 18:47:57,15
78,add items,1970-04-26 18:47:58,15
79,finalize,1970-04-26 18:47:59,15
80,pack,1970-04-26 18:48:00,15
81,pay,1970-04-26 18:48:01,15
82,validate,1970-04-26 18:48:02,15
83,cancel,1970-04-26 18:48:03,15
84,add items,1970-04-26 18:48:04,16
85,add items,1970-04-26 18:48:05,16
86,finalize,1970-04-26 18:48:06,16
87,pack,1970-04-26 18:48:07,16
88,pay,1970-04-26 18:48:08,16
89,validate,1970-04-26 18:48:09,16
90,deliver,1970-04-26 18:48:10,16
91,add items,1970-04-26 18:48:11,17
92,cancel,1970-04-26 18:48:12,17
93,add items,1970-04-26 18:48:13,18
94,cancel,1970-04-26 18:48:14,18
95,add items,1970-04-26 18:48:15,19
96,cancel,1970-04-26 18:48:16,19
97,add items,1970-04-26 18:48:17,20
98,finalize,1970-04-26 18:48:18,20
99,pack,1970-04-26 18:48:19,20
100,pay,1970-04-26 18:48:20,20
101,validate,1970-04-26 18:48:21,20
102,deliver,1970-04-26 18:48:22,20
103,add items,1970-04-26 18:48:23,21
104,finalize,1970-04-26 18:48:24,21
105,pay,1970-04-26 18:48:25,21
106,pack,1970-04-26 18:48:26,21
107,validate,1970-04-26 18:48:27,21
108,cancel,1970-04-26 18:48:28,21
109,add items,1970-04-26 18:48:29,22
110,add items,1970-04-26 18:48:30,22
111,cancel,1970-04-26 18:48:31,22
112,add items,1970-04-26 18:48:32,23
113,cancel,1970-04-26 18:48:33,23
114,add items,1970-04-26 18:48:34,24
115,cancel,1970-04-26 18:48:35,24
116,add items,1970-04-26 18:48:36,25
117,cancel,1970-04-26 18:48:37,25
118,add items,1970-04-26 18:48:38,26
119,cancel,1970-04-26 18:48:39,26
120,add items,1970-04-26 18:48:40,27
121,finalize,1970-04-26 18:48:41,27
122,pay,1970-04-26 18:48:42,27
123,pack,1970-04-26 18:48:43,27
124,validate,1970-04-26 18:48:44,27
125,deliver,1970-04-26 18:48:45,27
126,add items,1970-04-26 18:48:46,28
127,finalize,1970-04-26 18:48:47,28
128,pack,1970-04-26 18:48:48,28
129,pay,1970-04-26 18:48:49,28
130,validate,1970-04-26 18:48:50,28
131,cancel,1970-04-26 18:48:51,28
132,add items,1970-04-26 18:48:52,29
133,cancel,1970-04-26 18:48:53,29
134,add items,1970-04-26 18:48:54,30
135,cancel,1970-04-26 18:48:55,30
136,add items,1970-04-26 18:48:56,31
137,add items,1970-04-26 18:48:57,31
138,add items,1970-04-26 18:48:58,31
139,finalize,1970-04-26 18:48:59,31
140,pay,1970-04-26 18:49:00,31
141,pack,1970-04-26 18:49:01,31
142,validate,1970-04-26 18:49:02,31
143,cancel,1970-04-26 18:49:03,31
144,add items,1970-04-26 18:49:04,32
145,add items,1970-04-26 18:49:05,32
146,finalize,1970-04-26 18:49:06,32
147,pack,1970-04-26 18:49:07,32
148,pay,1970-04-26 18:49:08,32
149,validate,1970-04-26 18:49:09,32
150,deliver,1970-04-26 18:49:10,32
151,add items,1970-04-26 18:49:11,33
152,cancel,1970-04-26 18:49:12,33
153,add items,1970-04-26 18:49:13,34
154,cancel,1970-04-26 18:49:14,34
155,add items,1970-04-26 18:49:15,35
156,finalize,1970-04-26 18:49:16,35
157,pay,1970-04-26 18:49:17,35
158,pack,1970-04-26 18:49:18,35
159,validate,1970-04-26 18:49:19,35
160,deliver,1970-04-26 18:49:20,35
161,add items,1970-04-26 18:49:21,36
162,add items,1970-04-26 18:49:22,36
163,cancel,1970-04-26 18:49:23,36
164,add items,1970-04-26 18:49:24,37
165,cancel,1970-04-26 18:49:25,37
166,add items,1970-04-26 18:49:26,38
167,cancel,1970-04-26 18:49:27,38
168,add items,1970-04-26 18:49:28,39
169,cancel,1970-04-26 18:49:29,39
170,add items,1970-04-26 18:49:30,40
171,finalize,1970-04-26 18:49:31,40
172,pay,1970-04-26 18:49:32,40
173,pack,1970-04-26 18:49:33,40
174,validate,1970-04-26 18:49:34,40
175,cancel,1970-04-26 18:49:35,40
176,add items,1970-04-26 18:49:36,41
177,cancel,1970-04-26 18:49:37,41
178,add items,1970-04-26 18:49:38,42
179,finalize,1970-04-26 18:49:39,42
180,pack,1970-04-26 18:49:40,42
181,pay,1970-04-26 18:49:41,42
182,validate,1970-04-26 18:49:42,42
183,cancel,1970-04-26 18:49:43,42
184,add items,1970-04-26 18:49:44,43
185,add items,1970-04-26 18:49:45,43
186,finalize,1970-04-26 18:49:46,43
187,pay,1970-04-26 18:49:47,43
188,pack,1970-04-26 18:49:48,43
189,validate,1970-04-26 18:49:49,43
190,deliver,1970-04-26 18:49:50,43
191,add items,1970-04-26 18:49:51,44
192,cancel,1970-04-26 18:49:52,44
193,add items,1970-04-26 18:49:53,45
194,finalize,1970-04-26 18:49:54,45
195,pack,1970-04-26 18:49:55,45
196,pay,1970-04-26 18:49:56,45
197,validate,1970-04-26 18:49:57,45
198,cancel,1970-04-26 18:49:58,45
199,add items,1970-04-26 18:49:59,46
200,add items,1970-04-26 18:50:00,46
201,cancel,1970-04-26 18:50:01,46
202,add items,1970-04-26 18:50:02,47
203,finalize,1970-04-26 18:50:03,47
204,pack,1970-04-26 18:50:04,47
205,pay,1970-04-26 18:50:05,47
206,validate,1970-04-26 18:50:06,47
207,cancel,1970-04-26 18:50:07,47
208,add items,1970-04-26 18:50:08,48
209,add items,1970-04-26 18:50:09,48
210,finalize,1970-04-26 18:50:10,48
211,pack,1970-04-26 18:50:11,48
212,pay,1970-04-26 18:50:12,48
213,validate,1970-04-26 18:50:13,48
214,cancel,1970-04-26 18:50:14,48
215,add items,1970-04-26 18:50:15,49
216,finalize,1970-04-26 18:50:16,49
217,pack,1970-04-26 18:50:17,49
218,pay,1970-04-26 18:50:18,49
219,validate,1970-04-26 18:50:19,49
220,cancel,1970-04-26 18:50:20,49
221,add items,1970-04-26 18:50:21,50
222,cancel,1970-04-26 18:50:22,50
223,add items,1970-04-26 18:50:23,51
224,cancel,1970-04-26 18:50:24,51
225,add items,1970-04-26 18:50:25,52
226,cancel,1970-04-26 18:50:26,52
227,add items,1970-04-26 18:50:27,53
228,finalize,1970-04-26 18:50:28,53
229,pack,1970-04-26 18:50:29,53
230,pay,1970-04-26 18:50:30,53
231,validate,1970-04-26 18:50:31,53
232,cancel,1970-04-26 18:50:32,53
233,add items,1970-04-26 18:50:33,54
234,add items,1970-04-26 18:50:34,54
235,finalize,1970-04-26 18:50:35,54
236,pay,1970-04-26 18:50:36,54
237,pack,1970-04-26 18:50:37,54
238,validate,1970-04-26 18:50:38,54
239,cancel,1970-04-26 18:50:39,54
240,add items,1970-04-26 18:50:40,55
241,add items,1970-04-26 18:50:41,55
242,finalize,1970-04-26 18:50:42,55
243,pay,1970-04-26 18:50:43,55
244,pack,1970-04-26 18:50:44,55
245,validate,1970-04-26 18:50:45,55
246,cancel,1970-04-26 18:50:46,55
247,add items,1970-04-26 18:50:47,56
248,cancel,1970-04-26 18:50:48,56
249,add items,1970-04-26 18:50:49,57
250,add items,1970-04-26 18:50:50,57
251,cancel,1970-04-26 18:50:51,57
252,add items,1970-04-26 18:50:52,58
253,add items,1970-04-26 18:50:53,58
254,finalize,1970-04-26 18:50:54,58
255,pack,1970-04-26 18:50:55,58
256,pay,1970-04-26 18:50:56,58
257,validate,1970-04-26 18:50:57,58
258,cancel,1970-04-26 18:50:58,58
259,add items,1970-04-26 18:50:59,59
260,finalize,1970-04-26 18:51:00,59
261,pack,1970-04-26 18:51:01,59
262,pay,1970-04-26 18:51:02,59
263,validate,1970-04-26 18:51:03,59
264,cancel,1970-04-26 18:51:04,59
265,add items,1970-04-26 18:51:05,60
266,finalize,1970-04-26 18:51:06,60
267,pack,1970-04-26 18:51:07,60
268,pay,1970-04-26 18:51:08,60
269,validate,1970-04-26 18:51:09,60
270,deliver,1970-04-26 18:51:10,60
271,add items,1970-04-26 18:51:11,61
272,cancel,1970-04-26 18:51:12,61
273,add items,1970-04-26 18:51:13,62
274,cancel,1970-04-26 18:51:14,62
275,add items,1970-04-26 18:51:15,63
276,finalize,1970-04-26 18:51:16,63
277,pay,1970-04-26 18:51:17,63
278,pack,1970-04-26 18:51:18,63
279,validate,1970-04-26 18:51:19,63
280,deliver,1970-04-26 18:51:20,63
281,add items,1970-04-26 18:51:21,64
282,add items,1970-04-26 18:51:22,64
283,cancel,1970-04-26 18:51:23,64
284,add items,1970-04-26 18:51:24,65
285,add items,1970-04-26 18:51:25,65
286,finalize,1970-04-26 18:51:26,65
287,pay,1970-04-26 18:51:27,65
288,pack,1970-04-26 18:51:28,65
289,validate,1970-04-26 18:51:29,65
290,cancel,1970-04-26 18:51:30,65
291,add items,1970-04-26 18:51:31,66
292,cancel,1970-04-26 18:51:32,66
293,add items,1970-04-26 18:51:33,67
294,finalize,1970-04-26 18:51:34,67
295,pack,1970-04-26 18:51:35,67
296,pay,1970-04-26 18:51:36,67
297,validate,1970-04-26 18:51:37,67
298,cancel,1970-04-26 18:51:38,67
299,add items,1970-04-26 18:51:39,68
300,cancel,1970-04-26 18:51:40,68
301,add items,1970-04-26 18:51:41,69
302,add items,1970-04-26 18:51:42,69
303,cancel,1970-04-26 18:51:43,69
304,add items,1970-04-26 18:51:44,70
305,cancel,1970-04-26 18:51:45,70
306,add items,1970-04-26 18:51:46,71
307,finalize,1970-04-26 18:51:47,71
308,pay,1970-04-26 18:51:48,71
309,pack,1970-04-26 18:51:49,71
310,validate,1970-04-26 18:51:50,71
311,deliver,1970-04-26 18:51:51,71
312,add items,1970-04-26 18:51:52,72
313,add items,1970-04-26 18:51:53,72
314,add items,1970-04-26 18:51:54,72
315,cancel,1970-04-26 18:51:55,72
316,add items,1970-04-26 18:51:56,73
317,cancel,1970-04-26 18:51:57,73
318,add items,1970-04-26 18:51:58,74
319,finalize,1970-04-26 18:51:59,74
320,pay,1970-04-26 18:52:00,74
321,pack,1970-04-26 18:52:01,74
322,validate,1970-04-26 18:52:02,74
323,cancel,1970-04-26 18:52:03,74
324,add items,1970-04-26 18:52:04,75
325,finalize,1970-04-26 18:52:05,75
326,pack,1970-04-26 18:52:06,75
327,pay,1970-04-26 18:52:07,75
328,validate,1970-04-26 18:52:08,75
329,cancel,1970-04-26 18:52:09,75
330,add items,1970-04-26 18:52:10,76
331,finalize,1970-04-26 18:52:11,76
332,pack,1970-04-26 18:52:12,76
333,pay,1970-04-26 18:52:13,76
334,validate,1970-04-26 18:52:14,76
335,cancel,1970-04-26 18:52:15,76
336,add items,1970-04-26 18:52:16,77
337,add items,1970-04-26 18:52:17,77
338,cancel,1970-04-26 18:52:18,77
339,add items,1970-04-26 18:52:19,78
340,finalize,1970-04-26 18:52:20,78
341,pay,1970-04-26 18:52:21,78
342,pack,1970-04-26 18:52:22,78
343,validate,1970-04-26 18:52:23,78
344,cancel,1970-04-26 18:52:24,78
345,add items,1970-04-26 18:52:25,79
346,cancel,1970-04-26 18:52:26,79
347,add items,1970-04-26 18:52:27,80
348,cancel,1970-04-26 18:52:28,80
349,add items,1970-04-26 18:52:29,81
350,add items,1970-04-26 18:52:30,81
351,add items,1970-04-26 18:52:31,81
352,finalize,1970-04-26 18:52:32,81
353,pay,1970-04-26 18:52:33,81
354,pack,1970-04-26 18:52:34,81
355,validate,1970-04-26 18:52:35,81
356,deliver,1970-04-26 18:52:36,81
357,add items,1970-04-26 18:52:37,82
358,finalize,1970-04-26 18:52:38,82
359,pack,1970-04-26 18:52:39,82
360,pay,1970-04-26 18:52:40,82
361,validate,1970-04-26 18:52:41,82
362,deliver,1970-04-26 18:52:42,82
363,add items,1970-04-26 18:52:43,83
364,finalize,1970-04-26 18:52:44,83
365,pay,1970-04-26 18:52:45,83
366,pack,1970-04-26 18:52:46,83
367,validate,1970-04-26 18:52:47,83
368,cancel,1970-04-26 18:52:48,83
369,add items,1970-04-26 18:52:49,84
370,cancel,1970-04-26 18:52:50,84
371,add items,1970-04-26 18:52:51,85
372,cancel,1970-04-26 18:52:52,85
373,add items,1970-04-26 18:52:53,86
374,cancel,1970-04-26 18:52:54,86
375,add items,1970-04-26 18:52:55,87
376,cancel,1970-04-26 18:52:56,87
377,add items,1970-04-26 18:52:57,88
378,cancel,1970-04-26 18:52:58,88
379,add items,1970-04-26 18:52:59,89
380,cancel,1970-04-26 18:53:00,89
381,add items,1970-04-26 18:53:01,90
382,finalize,1970-04-26 18:53:02,90
383,pack,1970-04-26 18:53:03,90
384,pay,1970-04-26 18:53:04,90
385,validate,1970-04-26 18:53:05,90
386,deliver,1970-04-26 18:53:06,90
387,add items,1970-04-26 18:53:07,91
388,cancel,1970-04-26 18:53:08,91
389,add items,1970-04-26 18:53:09,92
390,add items,1970-04-26 18:53:10,92
391,cancel,1970-04-26 18:53:11,92
392,add items,1970-04-26 18:53:12,93
393,finalize,1970-04-26 18:53:13,93
394,pay,1970-04-26 18:53:14,93
395,pack,1970-04-26 18:53:15,93
396,validate,1970-04-26 18:53:16,93
397,cancel,1970-04-26 18:53:17,93
398,add items,1970-04-26 18:53:18,94
399,finalize,1970-04-26 18:53:19,94
400,pack,1970-04-26 18:53:20,94
401,pay,1970-04-26 18:53:21,94
402,validate,1970-04-26 18:53:22,94
403,cancel,1970-04-26 18:53:23,94
404,add items,1970-04-26 18:53:24,95
405,cancel,1970-04-26 18:53:25,95
406,add items,1970-04-26 18:53:26,96
407,finalize,1970-04-26 18:53:27,96
408,pack,1970-04-26 18:53:28,96
409,pay,1970-04-26 18:53:29,96
410,validate,1970-04-26 18:53:30,96
411,cancel,1970-04-26 18:53:31,96
412,add items,1970-04-26 18:53:32,97
413,cancel,1970-04-26 18:53:33,97
414,add items,1970-04-26 18:53:34,98
415,finalize,1970-04-26 18:53:35,98
416,pay,1970-04-26 18:53:36,98
417,pack,1970-04-26 18:53:37,98
418,validate,1970-04-26 18:53:38,98
419,cancel,1970-04-26 18:53:39,98
420,add items,1970-04-26 18:53:40,99
421,add items,1970-04-26 18:53:41,99
422,add items,1970-04-26 18:53:42,99
423,add items,1970-04-26 18:53:43,99
424,add items,1970-04-26 18:53:44,99
425,finalize,1970-04-26 18:53:45,99
426,pay,1970-04-26 18:53:46,99
427,pack,1970-04-26 18:53:47,99
428,validate,1970-04-26 18:53:48,99
429,deliver,1970-04-26 18:53:49,99
430,add items,1970-04-26 18:53:50,100
431,add items,1970-04-26 18:53:51,100
432,add items,1970-04-26 18:53:52,100
433,add items,1970-04-26 18:53:53,100
434,finalize,1970-04-26 18:53:54,100
435,pay,1970-04-26 18:53:55,100
436,pack,1970-04-26 18:53:56,100
437,validate,1970-04-26 18:53:57,100
438,cancel,1970-04-26 18:53:58,100
439,add items,1970-04-26 18:53:59,101
440,cancel,1970-04-26 18:54:00,101
441,add items,1970-04-26 18:54:01,102
442,cancel,1970-04-26 18:54:02,102
443,add items,1970-04-26 18:54:03,103
444,cancel,1970-04-26 18:54:04,103
445,add items,1970-04-26 18:54:05,104
446,cancel,1970-04-26 18:54:06,104
447,add items,1970-04-26 18:54:07,105
448,finalize,1970-04-26 18:54:08,105
449,pack,1970-04-26 18:54:09,105
450,pay,1970-04-26 18:54:10,105
451,validate,1970-04-26 18:54:11,105
452,cancel,1970-04-26 18:54:12,105
453,add items,1970-04-26 18:54:13,106
454,add items,1970-04-26 18:54:14,106
455,add items,1970-04-26 18:54:15,106
456,finalize,1970-04-26 18:54:16,106
457,pack,1970-04-26 18:54:17,106
458,pay,1970-04-26 18:54:18,106
459,validate,1970-04-26 18:54:19,106
460,cancel,1970-04-26 18:54:20,106
461,add items,1970-04-26 18:54:21,107
462,add items,1970-04-26 18:54:22,107
463,add items,1970-04-26 18:54:23,107
464,cancel,1970-04-26 18:54:24,107
465,add items,1970-04-26 18:54:25,108
466,add items,1970-04-26 18:54:26,108
467,finalize,1970-04-26 18:54:27,108
468,pack,1970-04-26 18:54:28,108
469,pay,1970-04-26 18:54:29,108
470,validate,1970-04-26 18:54:30,108
471,deliver,1970-04-26 18:54:31,108
472,add items,1970-04-26 18:54:32,109
473,add items,1970-04-26 18:54:33,109
474,finalize,1970-04-26 18:54:34,109
475,pack,1970-04-26 18:54:35,109
476,pay,1970-04-26 18:54:36,109
477,validate,1970-04-26 18:54:37,109
478,deliver,1970-04-26 18:54:38,109
479,add items,1970-04-26 18:54:39,110
480,finalize,1970-04-26 18:54:40,110
481,pay,1970-04-26 18:54:41,110
482,pack,1970-04-26 18:54:42,110
483,validate,1970-04-26 18:54:43,110
484,deliver,1970-04-26 18:54:44,110
485,add items,1970-04-26 18:54:45,111
486,cancel,1970-04-26 18:54:46,111
487,add items,1970-04-26 18:54:47,112
488,add items,1970-04-26 18:54:48,112
489,add items,1970-04-26 18:54:49,112
490,cancel,1970-04-26 18:54:50,112
491,add items,1970-04-26 18:54:51,113
492,cancel,1970-04-26 18:54:52,113
493,add items,1970-04-26 18:54:53,114
494,add items,1970-04-26 18:54:54,114
495,cancel,1970-04-26 18:54:55,114
496,add items,1970-04-26 18:54:56,115
497,cancel,1970-04-26 18:54:57,115
498,add items,1970-04-26 18:54:58,116
499,add items,1970-04-26 18:54:59,116
500,cancel,1970-04-26 18:55:00,116
501,add items,1970-04-26 18:55:01,117
502,finalize,1970-04-26 18:55:02,117
503,pack,1970-04-26 18:55:03,117
504,pay,1970-04-26 18:55:04,117
505,validate,1970-04-26 18:55:05,117
506,cancel,1970-04-26 18:55:06,117
507,add items,1970-04-26 18:55:07,118
508,add items,1970-04-26 18:55:08,118
509,cancel,1970-04-26 18:55:09,118
510,add items,1970-04-26 18:55:10,119
511,finalize,1970-04-26 18:55:11,119
512,pay,1970-04-26 18:55:12,119
513,pack,1970-04-26 18:55:13,119
514,validate,1970-04-26 18:55:14,119
515,deliver,1970-04-26 18:55:15,119
516,add items,1970-04-26 18:55:16,120
517,cancel,1970-04-26 18:55:17,120
518,add items,1970-04-26 18:55:18,121
519,add items,1970-04-26 18:55:19,121
520,finalize,1970-04-26 18:55:20,121
521,pay,1970-04-26 18:55:21,121
522,pack,1970-04-26 18:55:22,121
523,validate,1970-04-26 18:55:23,121
524,cancel,1970-04-26 18:55:24,121
525,add items,1970-04-26 18:55:25,122
526,finalize,1970-04-26 18:55:26,122
527,pay,1970-04-26 18:55:27,122
528,pack,1970-04-26 18:55:28,122
529,validate,1970-04-26 18:55:29,122
530,deliver,1970-04-26 18:55:30,122
531,add items,1970-04-26 18:55:31,123
532,add items,1970-04-26 18:55:32,123
533,cancel,1970-04-26 18:55:33,123
534,add items,1970-04-26 18:55:34,124
535,add items,1970-04-26 18:55:35,124
536,add items,1970-04-26 18:55:36,124
537,add items,1970-04-26 18:55:37,124
538,finalize,1970-04-26 18:55:38,124
539,pay,1970-04-26 18:55:39,124
540,pack,1970-04-26 18:55:40,124
541,validate,1970-04-26 18:55:41,124
542,cancel,1970-04-26 18:55:42,124
543,add items,1970-04-26 18:55:43,125
544,add items,1970-04-26 18:55:44,125
545,add items,1970-04-26 18:55:45,125
546,cancel,1970-04-26 18:55:46,125
547,add items,1970-04-26 18:55:47,126
548,finalize,1970-04-26 18:55:48,126
549,pay,1970-04-26 18:55:49,126
550,pack,1970-04-26 18:55:50,126
551,validate,1970-04-26 18:55:51,126
552,deliver,1970-04-26 18:55:52,126
553,add items,1970-04-26 18:55:53,127
554,add items,1970-04-26 18:55:54,127
555,cancel,1970-04-26 18:55:55,127
556,add items,1970-04-26 18:55:56,128
557,finalize,1970-04-26 18:55:57,128
558,pay,1970-04-26 18:55:58,128
559,pack,1970-04-26 18:55:59,128
560,validate,1970-04-26 18:56:00,128
561,cancel,1970-04-26 18:56:01,128
562,add items,1970-04-26 18:56:02,129
563,finalize,1970-04-26 18:56:03,129
564,pay,1970-04-26 18:56:04,129
565,pack,1970-04-26 18:56:05,129
566,validate,1970-04-26 18:56:06,129
567,deliver,1970-04-26 18:56:07,129
568,add items,1970-04-26 18:56:08,130
569,add items,1970-04-26 18:56:09,130
570,add items,1970-04-26 18:56:10,130
571,finalize,1970-04-26 18:56:11,130
572,pay,1970-04-26 18:56:12,130
573,pack,1970-04-26 18:56:13,130
574,validate,1970-04-26 18:56:14,130
575,deliver,1970-04-26 18:56:15,130
576,add items,1970-04-26 18:56:16,131
577,cancel,1970-04-26 18:56:17,131
578,add items,1970-04-26 18:56:18,132
579,add items,1970-04-26 18:56:19,132
580,add items,1970-04-26 18:56:20,132
581,add items,1970-04-26 18:56:21,132
582,add items,1970-04-26 18:56:22,132
583,add items,1970-04-26 18:56:23,132
584,finalize,1970-04-26 18:56:24,132
585,pay,1970-04-26 18:56:25,132
586,pack,1970-04-26 18:56:26,132
587,validate,1970-04-26 18:56:27,132
588,deliver,1970-04-26 18:56:28,132
589,add items,1970-04-26 18:56:29,133
590,cancel,1970-04-26 18:56:30,133
591,add items,1970-04-26 18:56:31,134
592,cancel,1970-04-26 18:56:32,134
593,add items,1970-04-26 18:56:33,135
594,add items,1970-04-26 18:56:34,135
595,add items,1970-04-26 18:56:35,135
596,finalize,1970-04-26 18:56:36,135
597,pay,1970-04-26 18:56:37,135
598,pack,1970-04-26 18:56:38,135
599,validate,1970-04-26 18:56:39,135
600,cancel,1970-04-26 18:56:40,135
601,add items,1970-04-26 18:56:41,136
602,finalize,1970-04-26 18:56:42,136
603,pay,1970-04-26 18:56:43,136
604,pack,1970-04-26 18:56:44,136
605,validate,1970-04-26 18:56:45,136
606,deliver,1970-04-26 18:56:46,136
607,add items,1970-04-26 18:56:47,137
608,add items,1970-04-26 18:56:48,137
609,add items,1970-04-26 18:56:49,137
610,add items,1970-04-26 18:56:50,137
611,cancel,1970-04-26 18:56:51,137
612,add items,1970-04-26 18:56:52,138
613,add items,1970-04-26 18:56:53,138
614,finalize,1970-04-26 18:56:54,138
615,pay,1970-04-26 18:56:55,138
616,pack,1970-04-26 18:56:56,138
617,validate,1970-04-26 18:56:57,138
618,deliver,1970-04-26 18:56:58,138
619,add items,1970-04-26 18:56:59,139
620,add items,1970-04-26 18:57:00,139
621,add items,1970-04-26 18:57:01,139
622,add items,1970-04-26 18:57:02,139
623,finalize,1970-04-26 18:57:03,139
624,pay,1970-04-26 18:57:04,139
625,pack,1970-04-26 18:57:05,139
626,validate,1970-04-26 18:57:06,139
627,cancel,1970-04-26 18:57:07,139
628,add items,1970-04-26 18:57:08,140
629,add items,1970-04-26 18:57:09,140
630,add items,1970-04-26 18:57:10,140
631,finalize,1970-04-26 18:57:11,140
632,pack,1970-04-26 18:57:12,140
633,pay,1970-04-26 18:57:13,140
634,validate,1970-04-26 18:57:14,140
635,deliver,1970-04-26 18:57:15,140
636,add items,1970-04-26 18:57:16,141
637,finalize,1970-04-26 18:57:17,141
638,pack,1970-04-26 18:57:18,141
639,pay,1970-04-26 18:57:19,141
640,validate,1970-04-26 18:57:20,141
641,deliver,1970-04-26 18:57:21,141
642,add items,1970-04-26 18:57:22,142
643,finalize,1970-04-26 18:57:23,142
644,pay,1970-04-26 18:57:24,142
645,pack,1970-04-26 18:57:25,142
646,validate,1970-04-26 18:57:26,142
647,cancel,1970-04-26 18:57:27,142
648,add items,1970-04-26 18:57:28,143
649,add items,1970-04-26 18:57:29,143
650,cancel,1970-04-26 18:57:30,143
651,add items,1970-04-26 18:57:31,144
652,add items,1970-04-26 18:57:32,144
653,add items,1970-04-26 18:57:33,144
654,cancel,1970-04-26 18:57:34,144
655,add items,1970-04-26 18:57:35,145
656,finalize,1970-04-26 18:57:36,145
657,pay,1970-04-26 18:57:37,145
658,pack,1970-04-26 18:57:38,145
659,validate,1970-04-26 18:57:39,145
660,deliver,1970-04-26 18:57:40,145
661,add items,1970-04-26 18:57:41,146
662,finalize,1970-04-26 18:57:42,146
663,pack,1970-04-26 18:57:43,146
664,pay,1970-04-26 18:57:44,146
665,validate,1970-04-26 18:57:45,146
666,cancel,1970-04-26 18:57:46,146
667,add items,1970-04-26 18:57:47,147
668,finalize,1970-04-26 18:57:48,147
669,pay,1970-04-26 18:57:49,147
670,pack,1970-04-26 18:57:50,147
671,validate,1970-04-26 18:57:51,147
672,cancel,1970-04-26 18:57:52,147
673,add items,1970-04-26 18:57:53,148
674,add items,1970-04-26 18:57:54,148
675,add items,1970-04-26 18:57:55,148
676,finalize,1970-04-26 18:57:56,148
677,pay,1970-04-26 18:57:57,148
678,pack,1970-04-26 18:57:58,148
679,validate,1970-04-26 18:57:59,148
680,cancel,1970-04-26 18:58:00,148
681,add items,1970-04-26 18:58:01,149
682,add items,1970-04-26 18:58:02,149
683,cancel,1970-04-26 18:58:03,149
684,add items,1970-04-26 18:58:04,150
685,finalize,1970-04-26 18:58:05,150
