,concept:name,time:timestamp,case:concept:name
49,process questionnaire,1970-04-26 18:47:29,6
50,archive,1970-04-26 18:47:30,6
51,register,1970-04-26 18:47:31,7
52,send questionnaire,1970-04-26 18:47:32,7
53,process questionnaire,1970-04-26 18:47:33,7
54,evaluate,1970-04-26 18:47:34,7
55,processing required,1970-04-26 18:47:35,7
56,process complaint,1970-04-26 18:47:36,7
57,check processing,1970-04-26 18:47:37,7
58,processing nok,1970-04-26 18:47:38,7
59,process complaint,1970-04-26 18:47:39,7
60,check processing,1970-04-26 18:47:40,7
61,processing nok,1970-04-26 18:47:41,7
62,process complaint,1970-04-26 18:47:42,7
63,check processing,1970-04-26 18:47:43,7
64,processing nok,1970-04-26 18:47:44,7
65,process complaint,1970-04-26 18:47:45,7
66,check processing,1970-04-26 18:47:46,7
67,processing nok,1970-04-26 18:47:47,7
68,process complaint,1970-04-26 18:47:48,7
69,check processing,1970-04-26 18:47:49,7
70,processing nok,1970-04-26 18:47:50,7
71,process complaint,1970-04-26 18:47:51,7
72,check processing,1970-04-26 18:47:52,7
73,processing ok,1970-04-26 18:47:53,7
74,archive,1970-04-26 18:47:54,7
75,register,1970-04-26 18:47:55,8
76,send questionnaire,1970-04-26 18:47:56,8
77,evaluate,1970-04-26 18:47:57,8
78,processing required,1970-04-26 18:47:58,8
79,time out,1970-04-26 18:47:59,8
80,process complaint,1970-04-26 18:48:00,8
81,check processing,1970-04-26 18:48:01,8
82,processing ok,1970-04-26 18:48:02,8
83,archive,1970-04-26 18:48:03,8
84,register,1970-04-26 18:48:04,9
85,send questionnaire,1970-04-26 18:48:05,9
86,time out,1970-04-26 18:48:06,9
87,evaluate,1970-04-26 18:48:07,9
88,processing required,1970-04-26 18:48:08,9
89,process complaint,1970-04-26 18:48:09,9
90,check processing,1970-04-26 18:48:10,9
91,processing nok,1970-04-26 18:48:11,9
92,process complaint,1970-04-26 18:48:12,9
93,check processing,1970-04-26 18:48:13,9
94,processing nok,1970-04-26 18:48:14,9
95,process complaint,1970-04-26 18:48:15,9
96,check processing,1970-04-26 18:48:16,9
97,processing nok,1970-04-26 18:48:17,9
98,process complaint,1970-04-26 18:48:18,9
99,check processing,1970-04-26 18:48:19,9
100,processing ok,1970-04-26 18:48:20,9
101,archive,1970-04-26 18:48:21,9
102,register,1970-04-26 18:48:22,10
103,evaluate,1970-04-26 18:48:23,10
104,no processing,1970-04-26 18:48:24,10
105,send questionnaire,1970-04-26 18:48:25,10
106,time out,1970-04-26 18:48:26,10
107,archive,1970-04-26 18:48:27,10
108,register,1970-04-26 18:48:28,11
109,evaluate,1970-04-26 18:48:29,11
110,send questionnaire,1970-04-26 18:48:30,11
111,no processing,1970-04-26 18:48:31,11
112,process questionnaire,1970-04-26 18:48:32,11
113,archive,1970-04-26 18:48:33,11
114,register,1970-04-26 18:48:34,12
115,send questionnaire,1970-04-26 18:48:35,12
116,process questionnaire,1970-04-26 18:48:36,12
117,evaluate,1970-04-26 18:48:37,12
118,no processing,1970-04-26 18:48:38,12
119,archive,1970-04-26 18:48:39,12
120,register,1970-04-26 18:48:40,13
121,evaluate,1970-04-26 18:48:41,13
122,send questionnaire,1970-04-26 18:48:42,13
123,process questionnaire,1970-04-26 18:48:43,13
124,processing required,1970-04-26 18:48:44,13
125,process complaint,1970-04-26 18:48:45,13
126,check processing,1970-04-26 18:48:46,13
127,processing nok,1970-04-26 18:48:47,13
128,process complaint,1970-04-26 18:48:48,13
129,check processing,1970-04-26 18:48:49,13
130,processing ok,1970-04-26 18:48:50,13
131,archive,1970-04-26 18:48:51,13
132,register,1970-04-26 18:48:52,14
133,send questionnaire,1970-04-26 18:48:53,14
134,evaluate,1970-04-26 18:48:54,14
135,process questionnaire,1970-04-26 18:48:55,14
136,processing required,1970-04-26 18:48:56,14
137,process complaint,1970-04-26 18:48:57,14
138,check processing,1970-04-26 18:48:58,14
139,processing nok,1970-04-26 18:48:59,14
140,process complaint,1970-04-26 18:49:00,14
141,check processing,1970-04-26 18:49:01,14
142,processing ok,1970-04-26 18:49:02,14
143,archive,1970-04-26 18:49:03,14
144,register,1970-04-26 18:49:04,15
145,evaluate,1970-04-26 18:49:05,15
146,no processing,1970-04-26 18:49:06,15
147,send questionnaire,1970-04-26 18:49:07,15
148,process questionnaire,1970-04-26 18:49:08,15
149,archive,1970-04-26 18:49:09,15
150,register,1970-04-26 18:49:10,16
151,send questionnaire,1970-04-26 18:49:11,16
152,process questionnaire,1970-04-26 18:49:12,16
153,evaluate,1970-04-26 18:49:13,16
154,processing required,1970-04-26 18:49:14,16
155,process complaint,1970-04-26 18:49:15,16
156,check processing,1970-04-26 18:49:16,16
157,processing nok,1970-04-26 18:49:17,16
158,process complaint,1970-04-26 18:49:18,16
159,check processing,1970-04-26 18:49:19,16
160,processing nok,1970-04-26 18:49:20,16
161,process complaint,1970-04-26 18:49:21,16
162,check processing,1970-04-26 18:49:22,16
163,processing ok,1970-04-26 18:49:23,16
164,archive,1970-04-26 18:49:24,16
165,register,1970-04-26 18:49:25,17
166,send questionnaire,1970-04-26 18:49:26,17
167,time out,1970-04-26 18:49:27,17
168,evaluate,1970-04-26 18:49:28,17
169,no processing,1970-04-26 18:49:29,17
170,archive,1970-04-26 18:49:30,17
171,register,1970-04-26 18:49:31,18
172,evaluate,1970-04-26 18:49:32,18
173,send questionnaire,1970-04-26 18:49:33,18
174,processing required,1970-04-26 18:49:34,18
175,process questionnaire,1970-04-26 18:49:35,18
176,process complaint,1970-04-26 18:49:36,18
177,check processing,1970-04-26 18:49:37,18
178,processing nok,1970-04-26 18:49:38,18
179,process complaint,1970-04-26 18:49:39,18
180,check processing,1970-04-26 18:49:40,18
181,processing ok,1970-04-26 18:49:41,18
182,archive,1970-04-26 18:49:42,18
183,register,1970-04-26 18:49:43,19
184,send questionnaire,1970-04-26 18:49:44,19
185,process questionnaire,1970-04-26 18:49:45,19
186,evaluate,1970-04-26 18:49:46,19
187,processing required,1970-04-26 18:49:47,19
188,process complaint,1970-04-26 18:49:48,19
189,check processing,1970-04-26 18:49:49,19
190,processing nok,1970-04-26 18:49:50,19
191,process complaint,1970-04-26 18:49:51,19
192,check processing,1970-04-26 18:49:52,19
193,processing nok,1970-04-26 18:49:53,19
194,process complaint,1970-04-26 18:49:54,19
195,check processing,1970-04-26 18:49:55,19
196,processing ok,1970-04-26 18:49:56,19
197,archive,1970-04-26 18:49:57,19
198,register,1970-04-26 18:49:58,20
199,evaluate,1970-04-26 18:49:59,20
200,send questionnaire,1970-04-26 18:50:00,20
201,no processing,1970-04-26 18:50:01,20
202,process questionnaire,1970-04-26 18:50:02,20
203,archive,1970-04-26 18:50:03,20
204,register,1970-04-26 18:50:04,21
205,evaluate,1970-04-26 18:50:05,21
206,no processing,1970-04-26 18:50:06,21
207,send questionnaire,1970-04-26 18:50:07,21
208,time out,1970-04-26 18:50:08,21
209,archive,1970-04-26 18:50:09,21
210,register,1970-04-26 18:50:10,22
211,evaluate,1970-04-26 18:50:11,22
212,send questionnaire,1970-04-26 18:50:12,22
213,processing required,1970-04-26 18:50:13,22
214,time out,1970-04-26 18:50:14,22
215,process complaint,1970-04-26 18:50:15,22
216,check processing,1970-04-26 18:50:16,22
217,processing ok,1970-04-26 18:50:17,22
218,archive,1970-04-26 18:50:18,22
219,register,1970-04-26 18:50:19,23
220,evaluate,1970-04-26 18:50:20,23
221,processing required,1970-04-26 18:50:21,23
222,send questionnaire,1970-04-26 18:50:22,23
223,process questionnaire,1970-04-26 18:50:23,23
224,process complaint,1970-04-26 18:50:24,23
225,check processing,1970-04-26 18:50:25,23
226,processing ok,1970-04-26 18:50:26,23
227,archive,1970-04-26 18:50:27,23
228,register,1970-04-26 18:50:28,24
229,evaluate,1970-04-26 18:50:29,24
230,no processing,1970-04-26 18:50:30,24
231,send questionnaire,1970-04-26 18:50:31,24
232,process questionnaire,1970-04-26 18:50:32,24
233,archive,1970-04-26 18:50:33,24
234,register,1970-04-26 18:50:34,25
235,send questionnaire,1970-04-26 18:50:35,25
236,time out,1970-04-26 18:50:36,25
237,evaluate,1970-04-26 18:50:37,25
238,no processing,1970-04-26 18:50:38,25
239,archive,1970-04-26 18:50:39,25
240,register,1970-04-26 18:50:40,26
241,evaluate,1970-04-26 18:50:41,26
242,processing required,1970-04-26 18:50:42,26
243,send questionnaire,1970-04-26 18:50:43,26
244,process questionnaire,1970-04-26 18:50:44,26
245,process complaint,1970-04-26 18:50:45,26
246,check processing,1970-04-26 18:50:46,26
247,processing nok,1970-04-26 18:50:47,26
248,process complaint,1970-04-26 18:50:48,26
249,check processing,1970-04-26 18:50:49,26
250,processing ok,1970-04-26 18:50:50,26
251,archive,1970-04-26 18:50:51,26
252,register,1970-04-26 18:50:52,27
253,send questionnaire,1970-04-26 18:50:53,27
254,process questionnaire,1970-04-26 18:50:54,27
255,evaluate,1970-04-26 18:50:55,27
256,no processing,1970-04-26 18:50:56,27
257,archive,1970-04-26 18:50:57,27
258,register,1970-04-26 18:50:58,28
259,send questionnaire,1970-04-26 18:50:59,28
260,evaluate,1970-04-26 18:51:00,28
261,processing required,1970-04-26 18:51:01,28
262,time out,1970-04-26 18:51:02,28
263,process complaint,1970-04-26 18:51:03,28
264,check processing,1970-04-26 18:51:04,28
265,processing ok,1970-04-26 18:51:05,28
266,archive,1970-04-26 18:51:06,28
267,register,1970-04-26 18:51:07,29
268,send questionnaire,1970-04-26 18:51:08,29
269,evaluate,1970-04-26 18:51:09,29
270,processing required,1970-04-26 18:51:10,29
271,time out,1970-04-26 18:51:11,29
272,process complaint,1970-04-26 18:51:12,29
273,check processing,1970-04-26 18:51:13,29
274,processing ok,1970-04-26 18:51:14,29
275,archive,1970-04-26 18:51:15,29
276,register,1970-04-26 18:51:16,30
277,evaluate,1970-04-26 18:51:17,30
278,no processing,1970-04-26 18:51:18,30
279,send questionnaire,1970-04-26 18:51:19,30
280,process questionnaire,1970-04-26 18:51:20,30
281,archive,1970-04-26 18:51:21,30
282,register,1970-04-26 18:51:22,31
283,evaluate,1970-04-26 18:51:23,31
284,send questionnaire,1970-04-26 18:51:24,31
285,processing required,1970-04-26 18:51:25,31
286,process questionnaire,1970-04-26 18:51:26,31
287,process complaint,1970-04-26 18:51:27,31
288,check processing,1970-04-26 18:51:28,31
289,processing nok,1970-04-26 18:51:29,31
290,process complaint,1970-04-26 18:51:30,31
291,check processing,1970-04-26 18:51:31,31
292,processing nok,1970-04-26 18:51:32,31
293,process complaint,1970-04-26 18:51:33,31
294,check processing,1970-04-26 18:51:34,31
295,processing ok,1970-04-26 18:51:35,31
296,archive,1970-04-26 18:51:36,31
297,register,1970-04-26 18:51:37,32
298,evaluate,1970-04-26 18:51:38,32
299,processing required,1970-04-26 18:51:39,32
300,send questionnaire,1970-04-26 18:51:40,32
301,process questionnaire,1970-04-26 18:51:41,32
302,process complaint,1970-04-26 18:51:42,32
303,check processing,1970-04-26 18:51:43,32
304,processing ok,1970-04-26 18:51:44,32
305,archive,1970-04-26 18:51:45,32
306,register,1970-04-26 18:51:46,33
307,send questionnaire,1970-04-26 18:51:47,33
308,process questionnaire,1970-04-26 18:51:48,33
309,evaluate,1970-04-26 18:51:49,33
310,no processing,1970-04-26 18:51:50,33
311,archive,1970-04-26 18:51:51,33
312,register,1970-04-26 18:51:52,34
313,send questionnaire,1970-04-26 18:51:53,34
314,time out,1970-04-26 18:51:54,34
315,evaluate,1970-04-26 18:51:55,34
316,no processing,1970-04-26 18:51:56,34
317,archive,1970-04-26 18:51:57,34
318,register,1970-04-26 18:51:58,35
319,evaluate,1970-04-26 18:51:59,35
320,send questionnaire,1970-04-26 18:52:00,35
321,no processing,1970-04-26 18:52:01,35
322,process questionnaire,1970-04-26 18:52:02,35
323,archive,1970-04-26 18:52:03,35
324,register,1970-04-26 18:52:04,36
325,send questionnaire,1970-04-26 18:52:05,36
326,time out,1970-04-26 18:52:06,36
327,evaluate,1970-04-26 18:52:07,36
328,no processing,1970-04-26 18:52:08,36
329,archive,1970-04-26 18:52:09,36
330,register,1970-04-26 18:52:10,37
331,evaluate,1970-04-26 18:52:11,37
332,processing required,1970-04-26 18:52:12,37
333,send questionnaire,1970-04-26 18:52:13,37
334,time out,1970-04-26 18:52:14,37
335,process complaint,1970-04-26 18:52:15,37
336,check processing,1970-04-26 18:52:16,37
337,processing ok,1970-04-26 18:52:17,37
338,archive,1970-04-26 18:52:18,37
339,register,1970-04-26 18:52:19,38
340,evaluate,1970-04-26 18:52:20,38
341,send questionnaire,1970-04-26 18:52:21,38
342,time out,1970-04-26 18:52:22,38
343,no processing,1970-04-26 18:52:23,38
344,archive,1970-04-26 18:52:24,38
345,register,1970-04-26 18:52:25,39
346,send questionnaire,1970-04-26 18:52:26,39
347,time out,1970-04-26 18:52:27,39
348,evaluate,1970-04-26 18:52:28,39
349,processing required,1970-04-26 18:52:29,39
350,process complaint,1970-04-26 18:52:30,39
351,check processing,1970-04-26 18:52:31,39
352,processing ok,1970-04-26 18:52:32,39
353,archive,1970-04-26 18:52:33,39
354,register,1970-04-26 18:52:34,40
355,evaluate,1970-04-26 18:52:35,40
356,send questionnaire,1970-04-26 18:52:36,40
357,processing required,1970-04-26 18:52:37,40
358,process questionnaire,1970-04-26 18:52:38,40
359,process complaint,1970-04-26 18:52:39,40
360,check processing,1970-04-26 18:52:40,40
361,processing nok,1970-04-26 18:52:41,40
362,process complaint,1970-04-26 18:52:42,40
363,check processing,1970-04-26 18:52:43,40
364,processing nok,1970-04-26 18:52:44,40
365,process complaint,1970-04-26 18:52:45,40
366,check processing,1970-04-26 18:52:46,40
367,processing ok,1970-04-26 18:52:47,40
368,archive,1970-04-26 18:52:48,40
369,register,1970-04-26 18:52:49,41
370,evaluate,1970-04-26 18:52:50,41
371,send questionnaire,1970-04-26 18:52:51,41
372,time out,1970-04-26 18:52:52,41
373,no processing,1970-04-26 18:52:53,41
374,archive,1970-04-26 18:52:54,41
375,register,1970-04-26 18:52:55,42
376,evaluate,1970-04-26 18:52:56,42
377,processing required,1970-04-26 18:52:57,42
378,send questionnaire,1970-04-26 18:52:58,42
379,process questionnaire,1970-04-26 18:52:59,42
380,process complaint,1970-04-26 18:53:00,42
381,check processing,1970-04-26 18:53:01,42
382,processing ok,1970-04-26 18:53:02,42
383,archive,1970-04-26 18:53:03,42
384,register,1970-04-26 18:53:04,43
385,evaluate,1970-04-26 18:53:05,43
386,send questionnaire,1970-04-26 18:53:06,43
387,process questionnaire,1970-04-26 18:53:07,43
388,no processing,1970-04-26 18:53:08,43
389,archive,1970-04-26 18:53:09,43
390,register,1970-04-26 18:53:10,44
391,evaluate,1970-04-26 18:53:11,44
392,send questionnaire,1970-04-26 18:53:12,44
393,no processing,1970-04-26 18:53:13,44
394,process questionnaire,1970-04-26 18:53:14,44
395,archive,1970-04-26 18:53:15,44
396,register,1970-04-26 18:53:16,45
397,evaluate,1970-04-26 18:53:17,45
398,processing required,1970-04-26 18:53:18,45
399,send questionnaire,1970-04-26 18:53:19,45
400,time out,1970-04-26 18:53:20,45
401,process complaint,1970-04-26 18:53:21,45
402,check processing,1970-04-26 18:53:22,45
403,processing ok,1970-04-26 18:53:23,45
404,archive,1970-04-26 18:53:24,45
405,register,1970-04-26 18:53:25,46
406,evaluate,1970-04-26 18:53:26,46
407,processing required,1970-04-26 18:53:27,46
408,send questionnaire,1970-04-26 18:53:28,46
409,time out,1970-04-26 18:53:29,46
410,process complaint,1970-04-26 18:53:30,46
411,check processing,1970-04-26 18:53:31,46
412,processing ok,1970-04-26 18:53:32,46
413,archive,1970-04-26 18:53:33,46
414,register,1970-04-26 18:53:34,47
415,evaluate,1970-04-26 18:53:35,47
416,processing required,1970-04-26 18:53:36,47
417,send questionnaire,1970-04-26 18:53:37,47
418,time out,1970-04-26 18:53:38,47
419,process complaint,1970-04-26 18:53:39,47
420,check processing,1970-04-26 18:53:40,47
421,processing ok,1970-04-26 18:53:41,47
422,archive,1970-04-26 18:53:42,47
423,register,1970-04-26 18:53:43,48
424,evaluate,1970-04-26 18:53:44,48
425,no processing,1970-04-26 18:53:45,48
426,send questionnaire,1970-04-26 18:53:46,48
427,time out,1970-04-26 18:53:47,48
428,archive,1970-04-26 18:53:48,48
429,register,1970-04-26 18:53:49,49
430,send questionnaire,1970-04-26 18:53:50,49
431,evaluate,1970-04-26 18:53:51,49
432,no processing,1970-04-26 18:53:52,49
433,time out,1970-04-26 18:53:53,49
434,archive,1970-04-26 18:53:54,49
435,register,1970-04-26 18:53:55,50
436,send questionnaire,1970-04-26 18:53:56,50
437,process questionnaire,1970-04-26 18:53:57,50
438,evaluate,1970-04-26 18:53:58,50
439,no processing,1970-04-26 18:53:59,50
440,archive,1970-04-26 18:54:00,50
441,register,1970-04-26 18:54:01,51
442,send questionnaire,1970-04-26 18:54:02,51
443,process questionnaire,1970-04-26 18:54:03,51
444,evaluate,1970-04-26 18:54:04,51
445,processing required,1970-04-26 18:54:05,51
446,process complaint,1970-04-26 18:54:06,51
447,check processing,1970-04-26 18:54:07,51
448,processing ok,1970-04-26 18:54:08,51
449,archive,1970-04-26 18:54:09,51
450,register,1970-04-26 18:54:10,52
451,send questionnaire,1970-04-26 18:54:11,52
452,time out,1970-04-26 18:54:12,52
453,evaluate,1970-04-26 18:54:13,52
454,no processing,1970-04-26 18:54:14,52
455,archive,1970-04-26 18:54:15,52
456,register,1970-04-26 18:54:16,53
457,evaluate,1970-04-26 18:54:17,53
458,no processing,1970-04-26 18:54:18,53
459,send questionnaire,1970-04-26 18:54:19,53
460,time out,1970-04-26 18:54:20,53
461,archive,1970-04-26 18:54:21,53
462,register,1970-04-26 18:54:22,54
463,evaluate,1970-04-26 18:54:23,54
464,no processing,1970-04-26 18:54:24,54
465,send questionnaire,1970-04-26 18:54:25,54
466,time out,1970-04-26 18:54:26,54
467,archive,1970-04-26 18:54:27,54
468,register,1970-04-26 18:54:28,55
469,send questionnaire,1970-04-26 18:54:29,55
470,process questionnaire,1970-04-26 18:54:30,55
471,evaluate,1970-04-26 18:54:31,55
472,no processing,1970-04-26 18:54:32,55
473,archive,1970-04-26 18:54:33,55
474,register,1970-04-26 18:54:34,56
475,send questionnaire,1970-04-26 18:54:35,56
476,evaluate,1970-04-26 18:54:36,56
477,processing required,1970-04-26 18:54:37,56
478,time out,1970-04-26 18:54:38,56
479,process complaint,1970-04-26 18:54:39,56
480,check processing,1970-04-26 18:54:40,56
481,processing ok,1970-04-26 18:54:41,56
482,archive,1970-04-26 18:54:42,56
483,register,1970-04-26 18:54:43,57
484,send questionnaire,1970-04-26 18:54:44,57
485,evaluate,1970-04-26 18:54:45,57
486,process questionnaire,1970-04-26 18:54:46,57
487,no processing,1970-04-26 18:54:47,57
488,archive,1970-04-26 18:54:48,57
489,register,1970-04-26 18:54:49,58
490,send questionnaire,1970-04-26 18:54:50,58
491,process questionnaire,1970-04-26 18:54:51,58
492,evaluate,1970-04-26 18:54:52,58
493,processing required,1970-04-26 18:54:53,58
494,process complaint,1970-04-26 18:54:54,58
495,check processing,1970-04-26 18:54:55,58
496,processing ok,1970-04-26 18:54:56,58
497,archive,1970-04-26 18:54:57,58
498,register,1970-04-26 18:54:58,59
499,send questionnaire,1970-04-26 18:54:59,59
500,evaluate,1970-04-26 18:55:00,59
501,time out,1970-04-26 18:55:01,59
502,no processing,1970-04-26 18:55:02,59
503,archive,1970-04-26 18:55:03,59
504,register,1970-04-26 18:55:04,60
505,send questionnaire,1970-04-26 18:55:05,60
506,process questionnaire,1970-04-26 18:55:06,60
507,evaluate,1970-04-26 18:55:07,60
508,no processing,1970-04-26 18:55:08,60
509,archive,1970-04-26 18:55:09,60
510,register,1970-04-26 18:55:10,61
511,evaluate,1970-04-26 18:55:11,61
512,send questionnaire,1970-04-26 18:55:12,61
513,time out,1970-04-26 18:55:13,61
514,processing required,1970-04-26 18:55:14,61
515,process complaint,1970-04-26 18:55:15,61
516,check processing,1970-04-26 18:55:16,61
517,processing nok,1970-04-26 18:55:17,61
518,process complaint,1970-04-26 18:55:18,61
519,check processing,1970-04-26 18:55:19,61
520,processing nok,1970-04-26 18:55:20,61
521,process complaint,1970-04-26 18:55:21,61
522,check processing,1970-04-26 18:55:22,61
523,processing nok,1970-04-26 18:55:23,61
524,process complaint,1970-04-26 18:55:24,61
525,check processing,1970-04-26 18:55:25,61
526,processing ok,1970-04-26 18:55:26,61
527,archive,1970-04-26 18:55:27,61
528,register,1970-04-26 18:55:28,62
529,send questionnaire,1970-04-26 18:55:29,62
530,process questionnaire,1970-04-26 18:55:30,62
531,evaluate,1970-04-26 18:55:31,62
532,processing required,1970-04-26 18:55:32,62
533,process complaint,1970-04-26 18:55:33,62
534,check processing,1970-04-26 18:55:34,62
535,processing nok,1970-04-26 18:55:35,62
536,process complaint,1970-04-26 18:55:36,62
537,check processing,1970-04-26 18:55:37,62
538,processing ok,1970-04-26 18:55:38,62
539,archive,1970-04-26 18:55:39,62
540,register,1970-04-26 18:55:40,63
541,evaluate,1970-04-26 18:55:41,63
542,no processing,1970-04-26 18:55:42,63
543,send questionnaire,1970-04-26 18:55:43,63
544,time out,1970-04-26 18:55:44,63
545,archive,1970-04-26 18:55:45,63
546,register,1970-04-26 18:55:46,64
547,send questionnaire,1970-04-26 18:55:47,64
548,evaluate,1970-04-26 18:55:48,64
549,processing required,1970-04-26 18:55:49,64
550,process questionnaire,1970-04-26 18:55:50,64
551,process complaint,1970-04-26 18:55:51,64
552,check processing,1970-04-26 18:55:52,64
553,processing nok,1970-04-26 18:55:53,64
554,process complaint,1970-04-26 18:55:54,64
555,check processing,1970-04-26 18:55:55,64
556,processing ok,1970-04-26 18:55:56,64
557,archive,1970-04-26 18:55:57,64
558,register,1970-04-26 18:55:58,65
559,evaluate,1970-04-26 18:55:59,65
560,send questionnaire,1970-04-26 18:56:00,65
561,processing required,1970-04-26 18:56:01,65
562,time out,1970-04-26 18:56:02,65
563,process complaint,1970-04-26 18:56:03,65
564,check processing,1970-04-26 18:56:04,65
565,processing nok,1970-04-26 18:56:05,65
566,process complaint,1970-04-26 18:56:06,65
567,check processing,1970-04-26 18:56:07,65
568,processing ok,1970-04-26 18:56:08,65
569,archive,1970-04-26 18:56:09,65
570,register,1970-04-26 18:56:10,66
571,send questionnaire,1970-04-26 18:56:11,66
572,evaluate,1970-04-26 18:56:12,66
573,process questionnaire,1970-04-26 18:56:13,66
574,processing required,1970-04-26 18:56:14,66
575,process complaint,1970-04-26 18:56:15,66
576,check processing,1970-04-26 18:56:16,66
577,processing ok,1970-04-26 18:56:17,66
578,archive,1970-04-26 18:56:18,66
579,register,1970-04-26 18:56:19,67
580,evaluate,1970-04-26 18:56:20,67
581,send questionnaire,1970-04-26 18:56:21,67
582,process questionnaire,1970-04-26 18:56:22,67
583,processing required,1970-04-26 18:56:23,67
584,process complaint,1970-04-26 18:56:24,67
585,check processing,1970-04-26 18:56:25,67
586,processing ok,1970-04-26 18:56:26,67
587,archive,1970-04-26 18:56:27,67
588,register,1970-04-26 18:56:28,68
589,send questionnaire,1970-04-26 18:56:29,68
590,evaluate,1970-04-26 18:56:30,68
591,process questionnaire,1970-04-26 18:56:31,68
592,processing required,1970-04-26 18:56:32,68
593,process complaint,1970-04-26 18:56:33,68
594,check processing,1970-04-26 18:56:34,68
595,processing ok,1970-04-26 18:56:35,68
596,archive,1970-04-26 18:56:36,68
597,register,1970-04-26 18:56:37,69
598,send questionnaire,1970-04-26 18:56:38,69
599,evaluate,1970-04-26 18:56:39,69
600,processing required,1970-04-26 18:56:40,69
601,process questionnaire,1970-04-26 18:56:41,69
602,process complaint,1970-04-26 18:56:42,69
603,check processing,1970-04-26 18:56:43,69
604,processing nok,1970-04-26 18:56:44,69
605,process complaint,1970-04-26 18:56:45,69
606,check processing,1970-04-26 18:56:46,69
607,processing ok,1970-04-26 18:56:47,69
608,archive,1970-04-26 18:56:48,69
609,register,1970-04-26 18:56:49,70
610,evaluate,1970-04-26 18:56:50,70
611,send questionnaire,1970-04-26 18:56:51,70
612,time out,1970-04-26 18:56:52,70
613,processing required,1970-04-26 18:56:53,70
614,process complaint,1970-04-26 18:56:54,70
615,check processing,1970-04-26 18:56:55,70
616,processing ok,1970-04-26 18:56:56,70
617,archive,1970-04-26 18:56:57,70
618,register,1970-04-26 18:56:58,71
619,evaluate,1970-04-26 18:56:59,71
620,send questionnaire,1970-04-26 18:57:00,71
621,time out,1970-04-26 18:57:01,71
622,no processing,1970-04-26 18:57:02,71
623,archive,1970-04-26 18:57:03,71
624,register,1970-04-26 18:57:04,72
625,evaluate,1970-04-26 18:57:05,72
626,no processing,1970-04-26 18:57:06,72
627,send questionnaire,1970-04-26 18:57:07,72
628,time out,1970-04-26 18:57:08,72
629,archive,1970-04-26 18:57:09,72
630,register,1970-04-26 18:57:10,73
631,evaluate,1970-04-26 18:57:11,73
632,send questionnaire,1970-04-26 18:57:12,73
633,no processing,1970-04-26 18:57:13,73
634,time out,1970-04-26 18:57:14,73
635,archive,1970-04-26 18:57:15,73
636,register,1970-04-26 18:57:16,74
637,evaluate,1970-04-26 18:57:17,74
638,send questionnaire,1970-04-26 18:57:18,74
639,process questionnaire,1970-04-26 18:57:19,74
640,no processing,1970-04-26 18:57:20,74
641,archive,1970-04-26 18:57:21,74
642,register,1970-04-26 18:57:22,75
643,evaluate,1970-04-26 18:57:23,75
644,processing required,1970-04-26 18:57:24,75
645,send questionnaire,1970-04-26 18:57:25,75
646,time out,1970-04-26 18:57:26,75
647,process complaint,1970-04-26 18:57:27,75
648,check processing,1970-04-26 18:57:28,75
649,processing nok,1970-04-26 18:57:29,75
